ID, Version, Start Time, End Time, Jupiter RA, Jupiter DEC
044400500010, 001, 53889.754826795, 53889.7789587559, 267.1875, -23.11883
044400510010, 001, 53889.7804749607, 53889.8058800706, 267.1875, -23.11883
044400520010, 001, 53889.82442175, 53889.8484842667, 267.1875, -23.11883
044400530010, 001, 53889.8498615824, 53889.8739703955, 267.1875, -23.11883
044400540010, 001, 53889.8754750262, 53889.8995954134, 267.1875, -23.11883
044400550010, 001, 53889.9009611551, 53889.9250699683, 267.1875, -23.11883
044400700010, 001, 53890.284398926, 53890.3085077391, 267.1875, -23.11883
044400710010, 001, 53890.3098619067, 53890.3339707197, 267.1875, -23.11883
044400720010, 001, 53890.3353364614, 53890.3594452745, 267.1875, -23.11883
044400730010, 001, 53890.3609730533, 53890.3850702922, 267.1875, -23.11883
044400740010, 001, 53890.386586497, 53890.4107068841, 267.1875, -23.11883
044400760010, 001, 53890.4376976437, 53890.4617948827, 267.1875, -23.11883
044400770010, 001, 53890.4631374763, 53890.4872578635, 267.1875, -23.11883
044500800010, 001, 53893.6406626488, 53893.6647830353, 267.1875, -23.11883
044500810010, 001, 53893.6661256288, 53893.6902344412, 267.1875, -23.11883
044500820010, 001, 53893.6917390718, 53893.7158594584, 267.1875, -23.11883
044500830010, 001, 53893.7172020519, 53893.7413108643, 267.1875, -23.11883
044500850010, 001, 53893.7684636604, 53893.7925840471, 267.1875, -23.11883
044500860010, 001, 53893.7940886778, 53893.8182090645, 267.1875, -23.11883
044500870010, 001, 53893.8197252693, 53893.8438456561, 267.1875, -23.11883
044500880010, 001, 53893.8451882496, 53893.8692970624, 267.1875, -23.11883
044500890010, 001, 53893.8706396559, 53893.8947368948, 267.1875, -23.11883
044500900010, 001, 53893.8960794883, 53893.9201998753, 267.1875, -23.11883
044600660010, 001, 53896.3082915775, 53896.343025396, 267.1875, -23.11883
044600750010, 001, 53896.6340093844, 53896.6687432044, 267.1875, -23.11883
044600760010, 001, 53896.6697848718, 53896.7044955438, 267.1875, -23.11883
044700600010, 001, 53899.2517308715, 53899.2592540241, 267.1875, -23.11883
044700610010, 001, 53899.2602956913, 53899.3152841504, 267.1875, -23.11883
045500470010, 001, 53922.810089291, 53922.8169411469, 267.1875, -23.11883
045500480010, 001, 53922.8182721662, 53922.8655522868, 267.1875, -23.11883
045500480020, 001, 53922.8655522868, 53922.9062699038, 267.1875, -23.11883
045500480030, 001, 53922.9062699038, 53922.9370569592, 267.1875, -23.11883
045500490010, 001, 53922.9380986265, 53922.9612583626, 267.1875, -23.11883
045500720010, 001, 53923.7860042118, 53923.820738028, 267.1875, -23.11883
045500730010, 001, 53923.8217796953, 53923.8565019374, 267.1875, -23.11883
045600530010, 001, 53926.3179501059, 53926.352672348, 267.1875, -23.11883
063300050010, 001, 54453.8523140151, 54453.8831936627, 267.1875, -23.11883
063300060010, 001, 54453.8845246819, 54453.9154043295, 267.1875, -23.11883
063300470010, 001, 54455.2270138897, 54455.2838426265, 267.1875, -23.11883
063300480010, 001, 54455.2851852199, 54455.3162384787, 267.1875, -23.11883
063300550010, 001, 54455.5111112776, 54455.5419909253, 267.1875, -23.11883
063300560010, 001, 54455.543518704, 54455.5743983516, 267.1875, -23.11883
063500040010, 001, 54459.8002575729, 54459.831137226, 267.1875, -23.11883
063500050010, 001, 54459.8324798196, 54459.8633478982, 267.1875, -23.11883
063500460010, 001, 54461.2072491874, 54461.238128835, 267.1875, -23.11883
063500470010, 001, 54461.2394714284, 54461.270339502, 267.1875, -23.11883
063500540010, 001, 54461.4903396296, 54461.521207703, 267.1875, -23.11883
063500550010, 001, 54461.5225387223, 54461.5534183697, 267.1875, -23.11883
063700040010, 001, 54465.7818239756, 54465.8127036282, 267.1875, -23.11883
063700050010, 001, 54465.8140346477, 54465.8449143001, 267.1875, -23.11883
063700460010, 001, 54467.1562461515, 54467.1871142259, 267.1875, -23.11883
063700470010, 001, 54467.1884568193, 54467.2193248936, 267.1875, -23.11883
063700540010, 001, 54467.4339546525, 54467.4648458747, 267.1875, -23.11883
063700550010, 001, 54467.466176894, 54467.497044968, 267.1875, -23.11883
064500610010, 001, 54492.2229739094, 54492.2304970619, 267.1875, -23.11883
064500620010, 001, 54492.2315271551, 54492.2577077258, 267.1875, -23.11883
076600320010, 001, 54852.8483599521, 54852.8558715307, 267.1875, -23.11883
076600330010, 001, 54852.8569016239, 54852.8954433136, 267.1875, -23.11883
076600340010, 001, 54852.9138808247, 54852.9509757544, 267.1875, -23.11883
076600350010, 001, 54852.9523067737, 54852.9893438333, 267.1875, -23.11883
076600360010, 001, 54852.9906864267, 54853.0277234863, 267.1875, -23.11883
076600370010, 001, 54853.029239691, 54853.0662767508, 267.1875, -23.11883
076600380010, 001, 54853.0677929555, 54853.1048300155, 267.1875, -23.11883
076600390010, 001, 54853.1063462201, 54853.1434064285, 267.1875, -23.11883
076600400010, 001, 54853.1447374479, 54853.1817745082, 267.1875, -23.11883
076600410010, 001, 54853.1832907129, 54853.2203509216, 267.1875, -23.11883
076600420010, 001, 54853.2218787003, 54853.258904187, 267.1875, -23.11883
076600430010, 001, 54853.2604203916, 54853.2974574525, 267.1875, -23.11883
076600440010, 001, 54853.2989852312, 54853.3360338663, 267.1875, -23.11883
076600450010, 001, 54853.337550071, 54853.3745987063, 267.1875, -23.11883
076600460010, 001, 54853.3759412998, 54853.4129783612, 267.1875, -23.11883
076600470010, 001, 54853.4143209547, 54853.4513580162, 267.1875, -23.11883
076600480010, 001, 54853.4528742209, 54853.4899112826, 267.1875, -23.11883
076600490010, 001, 54853.4914274874, 54853.5284761233, 267.1875, -23.11883
076600500010, 001, 54853.529992328, 54853.5995525601, 267.1875, -23.11883
076600510010, 001, 54853.6008951536, 54853.6379322159, 267.1875, -23.11883
076600520010, 001, 54853.6392748094, 54853.6763118719, 267.1875, -23.11883
076600530010, 001, 54853.6778280766, 54853.7148882874, 267.1875, -23.11883
076600540010, 001, 54853.7164160662, 54853.7534415549, 267.1875, -23.11883
076600550010, 001, 54853.7547841485, 54853.7918327855, 267.1875, -23.11883
076600560010, 001, 54853.7933489903, 54853.8303744794, 267.1875, -23.11883
076600580010, 001, 54853.8701893224, 54853.9523305849, 267.1875, -23.11883
076600590010, 001, 54853.9538467897, 54853.9908838534, 267.1875, -23.11883
076600600010, 001, 54853.9922148729, 54854.0292519366, 267.1875, -23.11883
076600610010, 001, 54854.0305945301, 54854.0676315939, 267.1875, -23.11883
076600630010, 001, 54854.1075506044, 54854.1445876684, 267.1875, -23.11883
076600640010, 001, 54854.1459186879, 54854.2500622827, 267.1875, -23.11883
076600640020, 001, 54854.2500622827, 54854.2700275751, 267.1875, -23.11883
076800010010, 001, 54857.5846939919, 54857.5922171447, 267.1875, -23.11883
076800020010, 001, 54857.5932472379, 54857.6304810573, 267.1875, -23.11883
076800030010, 001, 54857.6318120767, 54857.6688607109, 267.1875, -23.11883
076800040010, 001, 54857.6701917302, 54857.7072403646, 267.1875, -23.11883
076800050010, 001, 54857.7087449952, 54857.74579363, 267.1875, -23.11883
076800060010, 001, 54857.7471246494, 54857.7841732845, 267.1875, -23.11883
076800070010, 001, 54857.7855043039, 54857.8225529394, 267.1875, -23.11883
076800080010, 001, 54857.8240691441, 54857.8611062058, 267.1875, -23.11883
076800090010, 001, 54857.8624487993, 54857.8994858614, 267.1875, -23.11883
076800100010, 001, 54857.9010136402, 54857.9380507026, 267.1875, -23.11883
076800110010, 001, 54857.9393932961, 54857.9764419329, 267.1875, -23.11883
076800120010, 001, 54857.9777845264, 54858.0148215893, 267.1875, -23.11883
076800130010, 001, 54858.0161526088, 54858.053201246, 267.1875, -23.11883
076800140010, 001, 54858.0547290248, 54858.091754514, 267.1875, -23.11883
076800150010, 001, 54858.0932707188, 54858.1303077822, 267.1875, -23.11883
076800160010, 001, 54858.1318124129, 54858.1688726245, 267.1875, -23.11883
076800170010, 001, 54858.170203644, 54858.2072407075, 267.1875, -23.11883
076800180010, 001, 54858.2085833011, 54858.2456203647, 267.1875, -23.11883
076800190010, 001, 54858.2469629582, 54858.285284745, 267.1875, -23.11883
081700350010, 001, 55005.5198365958, 55005.5266884522, 267.1875, -23.11883
082200580010, 001, 55021.6163392626, 55021.6238624152, 267.1875, -23.11883
082200590010, 001, 55021.6249040824, 55021.6659689212, 267.1875, -23.11883
082200590020, 001, 55021.6659689212, 55021.7066865376, 267.1875, -23.11883
082200590030, 001, 55021.7066865376, 55021.7424851696, 267.1875, -23.11883
082200600010, 001, 55021.7424851696, 55021.775332411, 267.1875, -23.11883
082900040010, 001, 55040.1268484987, 55040.1638855577, 267.1875, -23.11883
082900050010, 001, 55040.1652281511, 55040.2022652101, 267.1875, -23.11883
082900070010, 001, 55040.2419990299, 55040.2790245148, 267.1875, -23.11883
082900080010, 001, 55040.2803671082, 55040.3174157413, 267.1875, -23.11883
082900090010, 001, 55040.31894352, 55040.3559690049, 267.1875, -23.11883
082900100010, 001, 55040.3573115983, 55040.3943602314, 267.1875, -23.11883
082900110010, 001, 55040.3958648619, 55040.432913495, 267.1875, -23.11883
082900120010, 001, 55040.4344181255, 55040.4714551845, 267.1875, -23.11883
082900130010, 001, 55040.4729829632, 55040.5100200222, 267.1875, -23.11883
082900140010, 001, 55040.5115246527, 55040.5485848599, 267.1875, -23.11883
082900150010, 001, 55040.5499274533, 55040.5869645124, 267.1875, -23.11883
082900160010, 001, 55040.5882955317, 55040.6266520359, 267.1875, -23.11883
083000010010, 001, 55043.0341418836, 55043.0416766103, 267.1875, -23.11883
083000020010, 001, 55043.0427067035, 55043.0797669109, 267.1875, -23.11883
083000030010, 001, 55043.0812946896, 55043.1183433228, 267.1875, -23.11883
083000040010, 001, 55043.1198479533, 55043.1568965865, 267.1875, -23.11883
083000050010, 001, 55043.1582391799, 55043.1952762389, 267.1875, -23.11883
083000060010, 001, 55043.1967924435, 55043.2338295025, 267.1875, -23.11883
083000070010, 001, 55043.235334133, 55043.2723943401, 267.1875, -23.11883
083000080010, 001, 55043.2739105447, 55043.3109476036, 267.1875, -23.11883
083000090010, 001, 55043.312290197, 55043.3493156818, 267.1875, -23.11883
083000100010, 001, 55043.3508318864, 55043.3878805194, 267.1875, -23.11883
083000110010, 001, 55043.3892231127, 55043.4262601716, 267.1875, -23.11883
083000120010, 001, 55043.4275217464, 55043.4645703794, 267.1875, -23.11883
083000130010, 001, 55043.4659129728, 55043.5029500316, 267.1875, -23.11883
083000140010, 001, 55043.504292625, 55043.5413296839, 267.1875, -23.11883
083000150010, 001, 55043.5426722773, 55043.5797209102, 267.1875, -23.11883
083000160010, 001, 55043.5812371148, 55043.6182625996, 267.1875, -23.11883
083000170010, 001, 55043.6197788042, 55043.6568158631, 267.1875, -23.11883
083000180010, 001, 55043.6581468824, 55043.6776492087, 267.1875, -23.11883
083000190010, 001, 55043.6965496828, 55043.7335867417, 267.1875, -23.11883
083000200010, 001, 55043.7350913722, 55043.7721515793, 267.1875, -23.11883
083000210010, 001, 55043.7734825986, 55043.8105312316, 267.1875, -23.11883
083000220010, 001, 55043.8120590103, 55043.8490844951, 267.1875, -23.11883
083000230010, 001, 55043.8504270885, 55043.8874641474, 267.1875, -23.11883
083000240010, 001, 55043.8889919261, 55043.926028985, 267.1875, -23.11883
083000250010, 001, 55043.9273715784, 55043.9644086373, 267.1875, -23.11883
083000260010, 001, 55043.9657512306, 55044.0027882895, 267.1875, -23.11883
083000270010, 001, 55044.0043044941, 55044.041341553, 267.1875, -23.11883
083000280010, 001, 55044.0426841464, 55044.0797443535, 267.1875, -23.11883
083000290010, 001, 55044.0812721322, 55044.1183091912, 267.1875, -23.11883
083000300010, 001, 55044.1196517845, 55044.1567004176, 267.1875, -23.11883
083000310010, 001, 55044.158054585, 55044.1951032181, 267.1875, -23.11883
083000340010, 001, 55044.273598635, 55044.3106241199, 267.1875, -23.11883
083000380010, 001, 55044.4450802182, 55044.4821172772, 267.1875, -23.11883
083000390010, 001, 55044.4834598706, 55044.5205200779, 267.1875, -23.11883
083000400010, 001, 55044.5218742453, 55044.5589113043, 267.1875, -23.11883
083000410010, 001, 55044.5602770459, 55044.5973141049, 267.1875, -23.11883
083000420010, 001, 55044.5988418836, 55044.6358789426, 267.1875, -23.11883
083000430010, 001, 55044.637221536, 55044.6742701691, 267.1875, -23.11883
083000440010, 001, 55044.6757747996, 55044.7128234328, 267.1875, -23.11883
083000450010, 001, 55044.7141660262, 55044.7512146593, 267.1875, -23.11883
083000460010, 001, 55044.7527308639, 55044.7897563489, 267.1875, -23.11883
083000470010, 001, 55044.7910989423, 55044.8016197818, 267.1875, -23.11883
083000480010, 001, 55044.8296522059, 55044.8666892649, 267.1875, -23.11883
083000490010, 001, 55044.8680202843, 55044.9050804915, 267.1875, -23.11883
083000500010, 001, 55044.9064115108, 55044.9434601439, 267.1875, -23.11883
083000510010, 001, 55044.9449763486, 55044.9820134076, 267.1875, -23.11883
083000520010, 001, 55044.9835411863, 55045.0429277956, 267.1875, -23.11883
083000530010, 001, 55045.0444555743, 55045.0814926334, 267.1875, -23.11883
083000540010, 001, 55045.0828236527, 55045.1198722858, 267.1875, -23.11883
083000550010, 001, 55045.1212148792, 55045.1582519383, 267.1875, -23.11883
083000560010, 001, 55045.1597681429, 55045.1967936279, 267.1875, -23.11883
083000570010, 001, 55045.1983098325, 55045.2353468915, 267.1875, -23.11883
083000580010, 001, 55045.2368515221, 55045.2739001552, 267.1875, -23.11883
083000590010, 001, 55045.2752427486, 55045.3122913818, 267.1875, -23.11883
083000600010, 001, 55045.3138307345, 55045.3508562195, 267.1875, -23.11883
083000610010, 001, 55045.3521872388, 55045.4068516231, 267.1875, -23.11883
088200580010, 001, 55201.150807215, 55201.1576706457, 267.1875, -23.11883
088200590010, 001, 55201.1590016651, 55201.200726231, 267.1875, -23.11883
088200590020, 001, 55201.200726231, 55201.2414322774, 267.1875, -23.11883
088200590030, 001, 55201.2414322774, 55201.2763397086, 267.1875, -23.11883
088200600010, 001, 55201.2773813759, 55201.3224971468, 267.1875, -23.11883
088200610010, 001, 55201.3240133516, 55201.3318721531, 267.1875, -23.11883
088200620010, 001, 55201.3329138204, 55201.3778444055, 267.1875, -23.11883
088300000020, 001, 55201.4931454055, 55201.5181338474, 267.1875, -23.11883
093000360010, 001, 55343.7337127226, 55343.7745576635, 267.1875, -23.11883
095400570010, 001, 55416.5105309607, 55416.5173828176, 267.1875, -23.11883
095400580010, 001, 55416.5187138371, 55416.5603921088, 267.1875, -23.11883
095400580020, 001, 55416.5603921088, 55416.6011097312, 267.1875, -23.11883
095400580030, 001, 55416.6011097312, 55416.6673134822, 267.1875, -23.11883
095400590010, 001, 55416.6683551496, 55416.7307278779, 267.1875, -23.11883
095400600010, 001, 55416.7317695453, 55416.7778343913, 267.1875, -23.11883
100200660010, 001, 55560.1162135542, 55560.1230769846, 267.1875, -23.11883
100200670010, 001, 55560.1244080039, 55560.1666881235, 267.1875, -23.11883
100200670020, 001, 55560.1666881235, 55560.207405742, 267.1875, -23.11883
100200670030, 001, 55560.207405742, 55560.246074748, 267.1875, -23.11883
100200680010, 001, 55560.2471164153, 55560.2854497728, 267.1875, -23.11883
100300640010, 001, 55563.1371529782, 55563.1780326339, 267.1875, -23.11883
100400610010, 001, 55566.0034743058, 55566.0443423879, 267.1875, -23.11883
100600470010, 001, 55571.3957927962, 55571.436649306, 267.1875, -23.11883
105900490010, 001, 55729.8667518806, 55729.9076199636, 267.1875, -23.11883
112400490010, 001, 55924.240096292, 55924.280952799, 267.1875, -23.11883
112500420010, 001, 55927.1643805224, 55927.2052486031, 267.1875, -23.11883
112800110010, 001, 55934.8061218355, 55934.847001491, 267.1875, -23.11883
113200260010, 001, 55947.3845211405, 55947.3937804054, 267.1875, -23.11883
113200270010, 001, 55947.3951114247, 55947.4368475612, 267.1875, -23.11883
113200270020, 001, 55947.4368475612, 55947.4775651787, 267.1875, -23.11883
113200270030, 001, 55947.4775651787, 55947.5162110359, 267.1875, -23.11883
113200280010, 001, 55947.5172527033, 55947.5604240265, 267.1875, -23.11883
118900240010, 001, 56117.5992755978, 56117.6085232892, 267.1875, -23.11883
118900250010, 001, 56117.6098543086, 56117.6515788738, 267.1875, -23.11883
118900250020, 001, 56117.6515788738, 56117.692296494, 267.1875, -23.11883
118900250030, 001, 56117.692296494, 56117.7309539276, 267.1875, -23.11883
118900260010, 001, 56117.731995595, 56117.7564632041, 267.1875, -23.11883
137000580010, 001, 56660.7920521229, 56660.8012998136, 267.1875, -23.11883
137000590010, 001, 56660.8023299068, 56660.8436030799, 267.1875, -23.11883
137000590020, 001, 56660.8436030799, 56660.8843206971, 267.1875, -23.11883
137000590030, 001, 56660.8843206971, 56660.92301285, 267.1875, -23.11883
137000600010, 001, 56660.9240429432, 56660.9895175197, 267.1875, -23.11883
138200590010, 001, 56696.7223784105, 56696.7291608241, 267.1875, -23.11883
138200600010, 001, 56696.7306075846, 56696.7727025306, 267.1875, -23.11883
138200600020, 001, 56696.7727025306, 56696.8134201607, 267.1875, -23.11883
138200600030, 001, 56696.8134201607, 56696.8521470485, 267.1875, -23.11883
138200610010, 001, 56696.8532234383, 56696.8998554262, 267.1875, -23.11883
149000230010, 001, 57017.905487876, 57017.9464369766, 267.1875, -23.11883
149000230020, 001, 57017.9464369766, 57017.9871545956, 267.1875, -23.11883
149000230030, 001, 57017.9871545956, 57018.0100018327, 269.92606, -23.20014
149000240010, 001, 57018.0113444262, 57018.0354763863, 269.92606, -23.20014
156300640010, 001, 57216.8671947181, 57216.8903313076, 269.92606, -23.20014
156300650010, 001, 57216.8916739011, 57216.9148220645, 269.92606, -23.20014
156400040010, 001, 57217.6183525891, 57217.6414776027, 269.92606, -23.20014
156400050010, 001, 57217.6428201961, 57217.6659683579, 269.92606, -23.20014
169500240010, 001, 57566.638574821, 57566.6802530877, 269.92606, -23.20014
169500250010, 001, 57566.681584107, 57566.7232623736, 269.92606, -23.20014
169900830010, 001, 57578.4157473254, 57578.4225991829, 269.92606, -23.20014
169900840010, 001, 57578.4236292764, 57578.4649603296, 269.92606, -23.20014
169900840020, 001, 57578.4649603296, 57578.5056779562, 269.92606, -23.20014
169900840030, 001, 57578.5056779562, 57578.5443932659, 269.92606, -23.20014
169900850010, 001, 57578.5454117853, 57578.5863493183, 269.92606, -23.20014
169900850020, 001, 57578.5863493183, 57578.6142312848, 269.92606, -23.20014
182800290010, 001, 57920.6027344905, 57920.6095516243, 269.92606, -23.20014
182800300010, 001, 57920.6108942177, 57920.6724683295, 269.92606, -23.20014
182800310010, 001, 57920.6734868486, 57920.683232225, 269.92606, -23.20014
182800320010, 001, 57920.6842507442, 57920.6939961206, 269.92606, -23.20014
182800330010, 001, 57920.6950146397, 57920.7047600162, 269.92606, -23.20014
182800340010, 001, 57920.7057785353, 57920.7155239117, 269.92606, -23.20014
182800350010, 001, 57920.7165424309, 57920.7262878074, 269.92606, -23.20014
182800360010, 001, 57920.7273063266, 57920.7370517031, 269.92606, -23.20014
182800370010, 001, 57920.7380702222, 57920.7478155988, 269.92606, -23.20014
182800380010, 001, 57920.7488341179, 57920.7585794945, 269.92606, -23.20014
182800390010, 001, 57920.7595980137, 57920.7693433903, 269.92606, -23.20014
182800400010, 001, 57920.7703619094, 57920.8111489728, 269.92606, -23.20014
183200220010, 001, 57930.8952645974, 57930.9346048996, 269.92606, -23.20014
183200230010, 001, 57930.935947493, 57930.9752993692, 269.92606, -23.20014
183200300010, 001, 57931.2394546249, 57931.3036213312, 269.92606, -23.20014
183200310010, 001, 57931.3049639247, 57931.3443158008, 269.92606, -23.20014
185000290010, 001, 57978.5627185088, 57978.5703574027, 269.92606, -23.20014
185000300010, 001, 57978.5703574027, 57978.5762254622, 269.92606, -23.20014
185000310010, 001, 57978.5778689818, 57978.6090727061, 269.92606, -23.20014
197100550010, 001, 58301.7480897283, 58301.7548837158, 269.92606, -23.20014
197100560010, 001, 58301.7562147355, 58301.7974647716, 269.92606, -23.20014
197100570010, 001, 58301.798483291, 58301.8193397907, 269.92606, -23.20014
197100580010, 001, 58301.8203583101, 58301.8412263836, 269.92606, -23.20014
197100590010, 001, 58301.842244903, 58301.8630898281, 269.92606, -23.20014
197100600010, 001, 58301.8641199216, 58301.8849648465, 269.92606, -23.20014
197100610010, 001, 58301.88599494, 58301.9068398646, 269.92606, -23.20014
197100620010, 001, 58301.907869958, 58301.9313421994, 269.92606, -23.20014
197200430010, 001, 58303.8080799147, 58303.8312396519, 269.92606, -23.20014
197200440010, 001, 58303.8325706712, 58303.8557188342, 269.92606, -23.20014
197200510010, 001, 58304.0068879096, 58304.0300360718, 269.92606, -23.20014
197200520010, 001, 58304.0313786652, 58304.0545268273, 269.92606, -23.20014
210900220010, 001, 58667.1401921975, 58667.1633172124, 269.92606, -23.20014
210900230010, 001, 58667.1646598059, 58667.1877848207, 269.92606, -23.20014
210900300010, 001, 58667.3388150081, 58667.3619515964, 269.92606, -23.20014
210900310010, 001, 58667.3632826157, 58667.386419204, 269.92606, -23.20014
224700280010, 001, 59034.6410884977, 59034.6503361912, 269.92606, -23.20014
224700290010, 001, 59034.651678785, 59034.6929172484, 269.92606, -23.20014
224700300010, 001, 59034.6939357678, 59034.703681147, 269.92606, -23.20014
224700310010, 001, 59034.7046996664, 59034.7144450455, 269.92606, -23.20014
224700320010, 001, 59034.7154635649, 59034.725208944, 269.92606, -23.20014
224700330010, 001, 59034.7262274634, 59034.7359728424, 269.92606, -23.20014
224700340010, 001, 59034.7369913619, 59034.7467367408, 269.92606, -23.20014
224700350010, 001, 59034.7477552602, 59034.7575006391, 269.92606, -23.20014
224700360010, 001, 59034.7585191586, 59034.7682645374, 269.92606, -23.20014
224700370010, 001, 59034.7692830568, 59034.7790284356, 269.92606, -23.20014
224700380010, 001, 59034.780046955, 59034.7897923337, 269.92606, -23.20014
224700390010, 001, 59034.7908108531, 59034.8426511743, 269.92606, -23.20014
224800220010, 001, 59037.2299095283, 59037.2715762177, 269.92606, -23.20014
224800230010, 001, 59037.272907237, 59037.3145855005, 269.92606, -23.20014
230200050010, 001, 59179.9313796022, 59179.9382314581, 269.92606, -23.20014
230200060010, 001, 59179.9395624774, 59179.947502297, 269.92606, -23.20014
231100570010, 001, 59205.0964442003, 59205.1057034685, 269.92606, -23.20014
231100580010, 001, 59205.1070460624, 59205.1181919064, 269.92606, -23.20014
231201070010, 001, 59208.7898379834, 59208.7990972481, 269.92606, -23.20014
231201080010, 001, 59208.8004861378, 59208.8311574522, 269.92606, -23.20014
231500390010, 001, 59215.3130369654, 59215.3222962312, 269.92606, -23.20014
231500400010, 001, 59215.3236388247, 59215.3340554987, 269.92606, -23.20014
237500410010, 001, 59375.384636325, 59375.4112682905, 269.92606, -23.20014
237500420010, 001, 59375.4126108842, 59375.4392312756, 269.92606, -23.20014
237500490010, 001, 59375.6111874318, 59375.6378193978, 269.92606, -23.20014
237500500010, 001, 59375.6391504174, 59375.6657823834, 269.92606, -23.20014
237900300010, 001, 59385.9078967773, 59385.9171560455, 269.92606, -23.20014
237900310010, 001, 59385.9184986394, 59385.9736954522, 269.92606, -23.20014
237900320010, 001, 59385.9753158242, 59386.0310218964, 269.92606, -23.20014
237900330010, 001, 59386.0323644903, 59386.0662302635, 269.92606, -23.20014
237900340010, 001, 59386.0678390614, 59386.1016353899, 269.92606, -23.20014
237900350010, 001, 59386.1029664097, 59386.1368437567, 269.92606, -23.20014
237900370010, 001, 59386.1735914766, 59386.2074688234, 269.92606, -23.20014
237900380010, 001, 59386.2090891953, 59386.2428739492, 269.92606, -23.20014
238000550010, 001, 59389.6831778986, 59389.6924371663, 269.92606, -23.20014
238000560010, 001, 59389.6937797601, 59389.7715807562, 269.92606, -23.20014
238100290010, 001, 59391.1619638568, 59391.1712231246, 269.92606, -23.20014
238100300010, 001, 59391.1725657184, 59391.1837115621, 269.92606, -23.20014
238400250010, 001, 59398.9962064366, 59399.005465705, 269.92606, -23.20014
238400260010, 001, 59399.0068082989, 59399.0179541431, 269.92606, -23.20014
238500010010, 001, 59400.7194599545, 59400.7300039424, 269.92606, -23.20014
238500020010, 001, 59400.7313465358, 59400.742492376, 269.92606, -23.20014
238500460010, 001, 59402.4695656322, 59402.4788249008, 269.92606, -23.20014
238500470010, 001, 59402.4801674948, 59402.4913133394, 269.92606, -23.20014
238600010010, 001, 59403.3801219212, 59403.3907237803, 269.92606, -23.20014
238600020010, 001, 59403.3920547998, 59403.4032122148, 269.92606, -23.20014
238600310010, 001, 59404.472946923, 59404.4821946169, 269.92606, -23.20014
238600320010, 001, 59404.4835372108, 59404.4946830546, 269.92606, -23.20014
238700010010, 001, 59406.0400663055, 59406.0507260365, 269.92606, -23.20014
238700020010, 001, 59406.0520917783, 59406.0632144726, 269.92606, -23.20014
238700550010, 001, 59408.169825293, 59408.1790729874, 269.92606, -23.20014
238700560010, 001, 59408.1804155814, 59408.191596148, 269.92606, -23.20014
239300550010, 001, 59423.2367119832, 59423.2459596754, 269.92606, -23.20014
239300560010, 001, 59423.247302269, 59423.2885407261, 269.92606, -23.20014
239300570010, 001, 59423.2895708195, 59423.2993046231, 269.92606, -23.20014
239300580010, 001, 59423.3003347165, 59423.3100800942, 269.92606, -23.20014
239300590010, 001, 59423.3110986135, 59423.3208324171, 269.92606, -23.20014
239300600010, 001, 59423.3218625105, 59423.3315963141, 269.92606, -23.20014
239300610010, 001, 59423.3326264074, 59423.342360211, 269.92606, -23.20014
239300620010, 001, 59423.3433903044, 59423.353135682, 269.92606, -23.20014
239300630010, 001, 59423.3541542013, 59423.3638880049, 269.92606, -23.20014
239300640010, 001, 59423.3649065241, 59423.3746519017, 269.92606, -23.20014
239300650010, 001, 59423.3756819951, 59423.3854157985, 269.92606, -23.20014
239300660010, 001, 59423.3864343178, 59423.4096056311, 269.92606, -23.20014
239400310010, 001, 59425.7199311328, 59425.7538200424, 269.92606, -23.20014
239400320010, 001, 59425.7551510617, 59425.7890515454, 269.92606, -23.20014
239400330010, 001, 59425.7905908982, 59425.8455099133, 269.92606, -23.20014
239400350010, 001, 59425.8822576209, 59425.9161349564, 269.92606, -23.20014
239400360010, 001, 59425.9174775498, 59425.9513548852, 269.92606, -23.20014
239400370010, 001, 59425.9529173861, 59425.9867599993, 269.92606, -23.20014
239400380010, 001, 59425.9881025927, 59426.021979928, 269.92606, -23.20014
239400390010, 001, 59426.0233109473, 59426.0573734679, 269.92606, -23.20014
239400400010, 001, 59426.0592716172, 59426.0932646933, 269.92606, -23.20014
239400410010, 001, 59426.0948271943, 59426.1286582332, 269.92606, -23.20014
239400420010, 001, 59426.1299892525, 59426.1638897359, 269.92606, -23.20014
239400430010, 001, 59426.1652786256, 59426.1990980904, 269.92606, -23.20014
239400440010, 001, 59426.2006837395, 59426.2345032043, 269.92606, -23.20014
239400450010, 001, 59426.236030983, 59426.2699083182, 269.92606, -23.20014
239400460010, 001, 59426.2712509116, 59426.3051282468, 269.92606, -23.20014
239400470010, 001, 59426.3067370441, 59426.3405449348, 269.92606, -23.20014
239400480010, 001, 59426.3421305839, 59426.3759269005, 269.92606, -23.20014
240300360010, 001, 59449.8082378013, 59449.8707031263, 269.92606, -23.20014
240300370010, 001, 59449.8721151644, 59449.9060040784, 269.92606, -23.20014
246700530010, 001, 59620.4755260955, 59620.4823779546, 269.92606, -23.20014
246700540010, 001, 59620.4837089745, 59620.4933154661, 269.92606, -23.20014
251400430010, 001, 59745.5012643261, 59745.5105235936, 269.92606, -23.20014
251400440010, 001, 59745.5118546133, 59745.5235675866, 269.92606, -23.20014
251900410010, 001, 59758.4325016132, 59758.455661349, 269.92606, -23.20014
251900420010, 001, 59758.4569923683, 59758.480152104, 269.92606, -23.20014
251900490010, 001, 59758.6311359883, 59758.6542841499, 269.92606, -23.20014
