SCW, Start Time, End Time
035200510010.001, 53615.4881333403, 53615.5294875298
035200520010.001, 53615.530818549, 53615.5721727385
035200530010.001, 53615.5735037578, 53615.6148463732
035200540010.001, 53615.6161889666, 53615.657531582
035200550010.001, 53615.6589899162, 53615.7003556798
035200560010.001, 53615.7016982731, 53615.7430408885
035200570010.001, 53615.7443834819, 53615.7857260973
035200580010.001, 53615.7871844315, 53615.828538621
035200590010.001, 53615.8298696403, 53615.8888395804
036500790010.001, 53654.1037461794, 53654.1450540728
036500790020.001, 53654.1450540728, 53654.1857716882
036500790030.001, 53654.1857716882, 53654.2198457814
036500800010.001, 53654.2208758746, 53654.2618133979
036500800020.001, 53654.2618133979, 53654.302531014
036500800030.001, 53654.302531014, 53654.3366282561
036500830010.001, 53654.3568366014, 53654.3776699471
036500840010.001, 53654.3791167072, 53654.399950053
036500850010.001, 53654.4012926464, 53654.4221259923
036500860010.001, 53654.4234570116, 53654.4443019316
036500870010.001, 53654.445632951, 53654.4664778711
036500880010.001, 53654.4679130572, 53654.4887579773
036500890010.001, 53654.4900889967, 53654.5109339169
036500900010.001, 53654.5122649362, 53654.5331098565
036500910010.001, 53654.5344408759, 53654.5552857962
036500920010.001, 53654.5566168155, 53654.5774501619
036500930010.001, 53654.578896922, 53654.5997302684
036500940010.001, 53654.6010728618, 53654.6219062082
036500950010.001, 53654.6233413943, 53654.6441863149
036500960010.001, 53654.6455289084, 53654.6663622549
036500970010.001, 53654.6677048484, 53654.688538195
036500980010.001, 53654.6899733811, 53654.7108183019
036500990010.001, 53654.7122650621, 53654.7330984089
036501000010.001, 53654.7345567432, 53654.7553785159
036501010010.001, 53654.756813702, 53654.777658623
036501020010.001, 53654.7789896424, 53654.8006447492
036501030010.001, 53654.8006447492, 53654.8149503141
036501040010.001, 53654.8164780929, 53654.8377744032
036501040020.001, 53654.8377744032, 53654.8561424709
037200190010.001, 53673.7775189976, 53673.803942624
042000140010.001, 53817.1365292257, 53817.1616449807
042200020010.001, 53822.7279100865, 53822.7487550064
042200030010.001, 53822.7500860257, 53822.7709309456
042200040010.001, 53822.7723661316, 53822.7932110514
042200050010.001, 53822.7946462374, 53822.8154911572
042200060010.001, 53822.8169379173, 53822.837771263
042200070010.001, 53822.8391022823, 53822.859947202
042200080010.001, 53822.8612782213, 53822.8821115668
042200090010.001, 53822.8835583269, 53822.9044032465
042200100010.001, 53822.9058500066, 53822.926671778
042200110010.001, 53822.9280143714, 53822.9488477169
042200120010.001, 53822.9502829029, 53822.9711278224
042200130010.001, 53822.9724704158, 53822.9933037612
042200140010.001, 53822.9947389472, 53823.0155954408
042200150010.001, 53823.0170306268, 53823.0378755462
042200160010.001, 53823.0392181396, 53823.0600514849
042200170010.001, 53823.061498245, 53823.0823315904
042200180010.001, 53823.0836741837, 53823.104507529
042200190010.001, 53823.1058501224, 53823.1266834677
042200200010.001, 53823.128014487, 53823.1488594064
042200210010.001, 53823.1501904256, 53823.171035345
042200220010.001, 53823.172470531, 53823.1933154504
042200230010.001, 53823.1946464696, 53823.215491389
042200240010.001, 53823.2168224083, 53823.2376673276
042200250010.001, 53823.2389983469, 53823.2598432662
042200260010.001, 53823.2612784522, 53823.2821233716
042200280010.001, 53823.2932807853, 53823.3106534805
042200290010.001, 53823.3121118146, 53823.3294729357
042200300010.001, 53823.3305030288, 53823.3478641499
042200310010.001, 53823.3489058171, 53823.3662669382
042200320010.001, 53823.3673086054, 53823.3846697265
042200330010.001, 53823.3857113937, 53823.4030840888
042200340010.001, 53823.4041257561, 53823.4214868771
042200350010.001, 53823.4225285444, 53823.4398896654
042200360010.001, 53823.4409313326, 53823.4582924537
042200370010.001, 53823.4593341209, 53823.4766952419
042200380010.001, 53823.4777369092, 53823.4950980302
042200390010.001, 53823.4961396975, 53823.5135008185
042200400010.001, 53823.5145424857, 53823.5319036067
042200410010.001, 53823.532945274, 53823.550306395
042200420010.001, 53823.5513480623, 53823.5687091833
042200430010.001, 53823.5697508505, 53823.5871119715
042200440010.001, 53823.5881536388, 53823.6055147598
042200450010.001, 53823.606556427, 53823.623917548
042200460010.001, 53823.6249476412, 53823.6423203363
042200470010.001, 53823.6433504295, 53823.6607231245
042200480010.001, 53823.6617532177, 53823.6791259128
042200490010.001, 53823.680156006, 53823.6975287011
042200500010.001, 53823.6985587942, 53823.7159314893
042200510010.001, 53823.7169615825, 53823.7343342776
042200520010.001, 53823.7357926117, 53823.7531537327
042200530010.001, 53823.7546120669, 53823.771984762
042200540010.001, 53823.7730148551, 53823.7903875502
042200550010.001, 53823.7914176434, 53823.8088019125
042200560010.001, 53823.8098435798, 53823.8272047008
042200570010.001, 53823.828234794, 53823.845595915
042200580010.001, 53823.8466375822, 53823.8639987032
042200590010.001, 53823.8650403705, 53823.8824130655
042200600010.001, 53823.8834547328, 53823.9008042797
042200610010.001, 53823.901845947, 53823.919207068
042200620010.001, 53823.9202487352, 53823.9376098562
042200630010.001, 53823.9386515235, 53823.9560126445
042200640010.001, 53823.9570427377, 53823.9744154328
042200650010.001, 53823.9754571, 53823.992818221
042200660010.001, 53823.9938598883, 53824.0112210093
042200670010.001, 53824.0122511025, 53824.0296353716
042200680010.001, 53824.0306654648, 53824.0480265858
042200690010.001, 53824.049056679, 53824.0847048475
042200700010.001, 53824.0857349406, 53824.1031076357
042200710010.001, 53824.1041377289, 53824.121510424
042200720010.001, 53824.1225405172, 53824.1399016382
042200730010.001, 53824.1409433055, 53824.1583160006
042200740010.001, 53824.1593460937, 53824.1767072148
042200750010.001, 53824.1779687896, 53824.2012558399
042200760010.001, 53824.2022975072, 53824.2255614093
042200770010.001, 53824.2266030766, 53824.2498669787
042200780010.001, 53824.250908646, 53824.2741725482
042200790010.001, 53824.2752142154, 53824.2984781176
042200800010.001, 53824.2995197849, 53824.323061465
042200820010.001, 53824.33439249, 53824.3528878709
042200830010.001, 53824.3541610198, 53824.3841378888
042200850010.001, 53824.3958740066, 53824.4258045792
042200870010.001, 53824.4390453275, 53824.4674712697
042200900010.001, 53824.4911402647, 53824.5321009363
042200900020.001, 53824.5321009363, 53824.5728069781
042200900030.001, 53824.5728069781, 53824.6068926457
042200910010.001, 53824.6079227389, 53824.6305153444
042200920010.001, 53824.6315570117, 53824.6541496172
042200930010.001, 53824.6551912845, 53824.67778389
042200940010.001, 53824.6788255573, 53824.7014181628
042200950010.001, 53824.7024598301, 53824.7250524356
042200960010.001, 53824.7260941029, 53824.7486867084
042200970010.001, 53824.7497283757, 53824.7723209812
042200980010.001, 53824.7733510744, 53824.795955254
042200990010.001, 53824.7969853472, 53824.8195895268
042201000010.001, 53824.82061962, 53824.8432237996
042201010010.001, 53824.8442538928, 53824.8851451199
042201010020.001, 53824.8851451199, 53824.9258627359
042201010030.001, 53824.9258627359, 53824.9599946999
042201020010.001, 53824.9610363671, 53824.9836405468
042201030010.001, 53824.9846706399, 53825.0072748196
042201040010.001, 53825.0083164868, 53825.0309206665
042201050010.001, 53825.0319507597, 53825.0545433652
042201060010.001, 53825.0555850325, 53825.078177638
042201070010.001, 53825.0792193053, 53825.1018119109
042201080010.001, 53825.1028535781, 53825.1254461837
042201090010.001, 53825.126487851, 53825.1490804565
042201100010.001, 53825.1501105497, 53825.1727147294
042201110010.001, 53825.1737448226, 53825.1963490022
042201120010.001, 53825.1973790954, 53825.2382934708
042201120020.001, 53825.2382934708, 53825.2790110868
042201120030.001, 53825.2790110868, 53825.383420869
042800690010.001, 53843.1579811905, 53843.1830969468
042800700010.001, 53843.1863724118, 53843.2115113161
046800040010.001, 53960.2091748188, 53960.2353785399
046800050010.001, 53960.2385035419, 53960.2636192993
048300410010.001, 54006.7187644097, 54006.759701936
048300410020.001, 54006.759701936, 54006.8004195547
048300410030.001, 54006.8004195547, 54006.8345052246
048300420010.001, 54006.8355468919, 54006.8764612697
048300420020.001, 54006.8764612697, 54006.9171788879
048300420030.001, 54006.9171788879, 54006.9512877057
048300430010.001, 54006.9523177989, 54006.9932206023
048300430020.001, 54006.9932206023, 54007.0339382203
048300430030.001, 54007.0339382203, 54007.06808176
048300440010.001, 54007.0696211128, 54007.0904544591
048300450010.001, 54007.0917970525, 54007.1126303987
048300460010.001, 54007.1139729921, 54007.1348063383
048300470010.001, 54007.136322543, 54007.1571674632
048300480010.001, 54007.1586836679, 54007.1795285881
048300490010.001, 54007.1810447928, 54007.201889713
048300500010.001, 54007.2034174917, 54007.2242508378
048300510010.001, 54007.2257670424, 54007.2466119626
048300540010.001, 54007.2921906943, 54007.3130240404
048300550010.001, 54007.3143550597, 54007.3360333137
048300560010.001, 54007.3360333137, 54007.3535564726
048300570010.001, 54007.3550842513, 54007.3797370442
048300580010.001, 54007.3810796377, 54007.4019129838
048300590010.001, 54007.4034291884, 54007.4242856827
048300600010.001, 54007.4258134615, 54007.4466352335
048300610010.001, 54007.4481514382, 54007.4690079325
048300620010.001, 54007.4700495998, 54007.4908713718
048300630010.001, 54007.4923991505, 54007.5132324966
048300640010.001, 54007.5145750901, 54007.5354084362
048300650010.001, 54007.5369246408, 54007.557769561
048300660010.001, 54007.5592741915, 54007.5801306858
048300670010.001, 54007.5816468904, 54007.6024918105
048300680010.001, 54007.6038228299, 54007.6877580664
054100020010.001, 54178.5362980596, 54178.5578605722
054100030010.001, 54178.5591915915, 54178.5800365111
054100040010.001, 54178.5815642898, 54178.6023976353
054100050010.001, 54178.6039138399, 54178.6247587595
054100060010.001, 54178.6262749641, 54178.6471198837
054100070010.001, 54178.6486360883, 54178.6694810079
054100080010.001, 54178.6708120272, 54178.6916569468
054100090010.001, 54178.6929995402, 54178.714018071
054100100010.001, 54178.7155342756, 54178.7363791951
054100110010.001, 54178.7378953997, 54178.7587403193
054100120010.001, 54178.7602565239, 54178.7811130175
054100130010.001, 54178.7826292221, 54178.8034741417
054100140010.001, 54178.8049903463, 54178.8258352658
054100150010.001, 54178.8273514704, 54178.8481848158
054100160010.001, 54178.8495274092, 54178.8703607546
054100170010.001, 54178.8718769592, 54178.8927218787
054100180010.001, 54178.8942496574, 54178.9150830028
054100190010.001, 54178.9164255962, 54178.9372589415
054100200010.001, 54178.9386015349, 54178.9594348803
054100210010.001, 54178.9607774737, 54178.981610819
054100220010.001, 54178.9831270236, 54179.003971943
054100240010.001, 54179.0274789011, 54179.0483238205
054100250010.001, 54179.0496548398, 54179.0704997592
054100260010.001, 54179.0718307785, 54179.0926756979
054100270010.001, 54179.0937057911, 54179.1145507105
054100280010.001, 54179.1160669151, 54179.1369118345
054100290010.001, 54179.1382428538, 54179.1590993473
054100300010.001, 54179.1606155519, 54179.1814604713
054100310010.001, 54179.1829766759, 54179.2038215953
054100320010.001, 54179.2053377999, 54179.2261827193
054100340010.001, 54179.2498748625, 54179.2707082079
054100350010.001, 54179.2722244124, 54179.2930693318
054100360010.001, 54179.2944119252, 54179.3152452705
054100370010.001, 54179.3167730492, 54179.3376063945
054100380010.001, 54179.3389489879, 54179.3597823332
054100390010.001, 54179.3613101119, 54179.3821434572
054100400010.001, 54179.3836596618, 54179.4045045812
054100410010.001, 54179.4060207858, 54179.4268657052
054100420010.001, 54179.4283819097, 54179.4492268291
054100430010.001, 54179.4505578484, 54179.4714027678
054100440010.001, 54179.4727337871, 54179.4935787065
054100450010.001, 54179.4949097258, 54179.5157546452
054100460010.001, 54179.5170856645, 54179.5379305839
054100470010.001, 54179.5392616032, 54179.5601180966
054100480010.001, 54179.5614491159, 54179.5822940353
054100490010.001, 54179.5836250546, 54179.604469974
054100500010.001, 54179.6058009933, 54179.6266459127
054100510010.001, 54179.627976932, 54179.6488102773
054100530010.001, 54179.6599213948, 54179.7008357702
054100530020.001, 54179.7008357702, 54179.7415418121
054100530030.001, 54179.7415418121, 54179.7756737762
054100540010.001, 54179.7767038694, 54179.8175950966
054100540020.001, 54179.8175950966, 54179.8428381667
054100550010.001, 54179.8608358622, 54179.8944006963
054100560010.001, 54179.8954307895, 54179.9362872945
054100560020.001, 54179.9362872945, 54179.9770049105
054100560030.001, 54179.9770049105, 54180.0054077047
054100570010.001, 54180.0064493719, 54180.047305877
054100570020.001, 54180.047305877, 54180.088023493
054100570030.001, 54180.088023493, 54180.128729535
054100570040.001, 54180.128729535, 54180.169435577
054100570050.001, 54180.169435577, 54180.2101647671
054100570060.001, 54180.2101647671, 54180.2508708091
054100570070.001, 54180.2508708091, 54180.2915884251
054100570080.001, 54180.2915884251, 54180.3323060411
054100570090.001, 54180.3323060411, 54180.3730120831
054100570100.001, 54180.3730120831, 54180.413718125
054100570110.001, 54180.413718125, 54180.5135098491
054100570120.001, 54180.5135098491, 54180.554215891
054100570130.001, 54180.554215891, 54180.594921933
054100570140.001, 54180.594921933, 54180.635639549
054100570150.001, 54180.635639549, 54180.6763455909
054100570160.001, 54180.6763455909, 54180.7232553401
054100570170.001, 54180.7232553401, 54180.7639729561
054100570180.001, 54180.7639729561, 54180.804678998
054100570190.001, 54180.804678998, 54180.8453850399
054100570200.001, 54180.8453850399, 54180.8861026559
054100570210.001, 54180.8861026559, 54180.9268202719
054100570220.001, 54180.9268202719, 54180.9675378879
054100570230.001, 54180.9675378879, 54181.0082439298
054100570240.001, 54181.0082439298, 54181.0489499717
054100570250.001, 54181.0489499717, 54181.0896560136
054100570260.001, 54181.0896560136, 54181.1356398363
060500040010.001, 54370.0148323402, 54370.0381425388
060500050010.001, 54370.0396587434, 54370.0628184788
060500060010.001, 54370.0641494981, 54370.0873092336
060500070010.001, 54370.0886402529, 54370.1117999883
060500080010.001, 54370.1131310076, 54370.1362907431
060500090010.001, 54370.1378069477, 54370.1609666832
060500100010.001, 54370.1622977025, 54370.185457438
060500110010.001, 54370.1867884573, 54370.2099366187
060500120010.001, 54370.2112792121, 54370.2344273736
060500130010.001, 54370.2359551522, 54370.2591033137
060500140010.001, 54370.2606310924, 54370.2837792539
060500150010.001, 54370.2851218472, 54370.3082700088
060500160010.001, 54370.3097862133, 54370.332945949
060500170010.001, 54370.3342885424, 54370.357436704
060500180010.001, 54370.3589529086, 54370.3821126444
060500190010.001, 54370.383628849, 54370.4067770107
060500200010.001, 54370.4083047894, 54370.4314529511
060500210010.001, 54370.4329807298, 54370.4561288916
060500220010.001, 54370.457471485, 54370.4806196469
060500230010.001, 54370.4819622403, 54370.5051104022
060500240010.001, 54370.5064414215, 54370.5296011576
